joy,found got accepted berkeley
fear,moved away home feared leaving
anger,friend carelessly broke object parent house not apologize pay anything
sadness,felt sadness grandfather died
disgust,person know lied much income parents made received money grants not need another person barely making not lie not receive enough money
shame,big fight parents
guilt,forgot close relatives birthday
joy,birthday closest friends berkeley pithched lot money bought ten records replace records stolen threw small surprise party
fear,skiing squaw valley riding chair lift right chair sheer cliff rocks chair lift stopped chairs sagged everything seemed creak loudly
anger,received poor grade midterm even though got right answers knew material went ta try raise grade would
sadness,girlfriend wanted breakup indefinite amt time said could commit fully relationship without going people first boyfriend
disgust,read newspaper old woman found naked dead along roadside turned two relatives kidnapped raped killed earlier
shame,went bed girl next day thought start something serious thought fun told interested starting serious relationship
guilt,dreamed girl cuddling bed girlfriend walked really love girlfriend felt guilty sad know wierd example dream feeling clear really happened
fear,involved car accident thumb caught glove compartment sister fear finally telling parents since sister driver
anger,rush project working one month years instead letting know wanted project went superviser let superviser tell let since quicker
sadness,losing pet chick family put chick outside days one morning gone
guilt,told certain lie
joy,experienced joy friend birthday party good food good liquid good company good music overall warm atmosphere birthday girl communicate incredibly well felt content warm inspired talking giving neck massage
fear,two summers ago best friend drove unknown mountains midnight pick broken car told one another horrifically scary stories succeeded scaring eachother pretty well even though somewhere heads knew fears unjustified
anger,seen conversation angered greatly
sadness,grandfather died thirteen years ago
disgust,one individual takes advantage injures another relatively defenseless individual consciously feel disgust mingled anger person dorm floor verbally assaulted another person certain religious belief
shame,borrowed friend paid back much later originally intended
guilt,angered close friend injured
joy,parents brother came over weekend close family first year away home brought one new design old joke great new design always
fear,meet one friends girl library already dark would walking alone minutes late kept waiting calling room places could
anger,studying chemistry friend became angry eachother fed
sadness,received letter grandmother obviusly suffered lot grandfather suffering health mentioned things gotten would never use
disgust,one good friends told people something told confidence someone else
shame,wanted boyfriend stay stayed left felt ashamed let leave wanted selfish
guilt,party started talking guy seen one classes boyfriend felt awkward left talk friend kept looking talked
joy,football big deal high school joyous school team won conference championship last year
fear,driving busy freeway rush hour slightly raining diesel truck coming close behind close behind changed lanes barely hit truck ran honda road scared death go back see caused crash
anger,really pissed russians boycotted olympics anger towards jimmy crter anxious see
sadness,made sad hear construction company going build houses beautiful hills house
disgust,vividly remember feelings disgust toward high classmates work schoolwork would coplain take tax money older successful time pictured adults like knew complaining situation
shame,could died caught cheating test high school first last time
guilt,study tests high school particular remember physics test study friends talked something else boring felt helpless guilt set close getting class
joy,took math midterm knew really well friday felt great joy week over well test
fear,first came cal went rally sproul later learned rally conducted moonie cult taking pictures rally afraid would circulate pictures kidnap people not know cult worked scared
anger,faced writing essay want angry write essay angry not time write good essay
sadness,ran race cal track team terribly coach said sit season felt really sad going able run something always done could anymore
disgust,saw girl economics discussion section smiling asking stupid questions ta get attention obviously happens every econ discussion held weekly
shame,supposed go girlfriend one saturday night got really drunk friends earlier afternoon evening totally forgot going girlfriend showed next day remembered
guilt,went go get bike innertube fixed fixed supposed pay previously said would fixed tire fixing tire salesperson helped gone walked store without paying felt guilty went inside paid tire
joy,met someone became good friends relationship grew closer boyfriend felt joy found felt
fear,feared dog eye infected much played around weeds foxtail gotten eyelid took vet feared may go blind foxtail
anger,one friends kept criticizing everything thought kidding later found serious
sadness,one relatives became seriously ill felt sad know ever
disgust,felt disgusted found someone betrayed person dishonest felt used
shame,taking difficult midterm one classes felt shame not studying much ashamed results midterm
guilt,close friend mine leaving graduate school state arranged gather people together day left good time pay much attention
joy,spoke friend phone seen many years joyful event talk
fear,amusement park ride marriots great america went way air around around heights not favorite spots life
anger,typed letter physician work care style even though not using correct english told letter would way
sadness,recently horse poisoned plant died horse obedient exceptional children
disgust,disgusted behavior boys work scouting program showed lack interest unrest times plain rude behavior
shame,test class not adequately prepared fare well exam felt bad
guilt,supposed done things mother plain get around
joy,old boyfriend yes one asked good time asked following week actually took interest
fear,physically assaulted sexually abused year ago feeling might not get away intact even alive produced fear
anger,boyfriend breaking months abortion fact ignoring continued
sadness,nephew mother left one day brother not married nephew anthony shaken sad similar situation happened
disgust,friends sitting restaurant talking said awful things women became disgusted
shame,tried months begin talking boyfriend ignored felt lowered pride became doormat
guilt,found pregnant talked over boyfriend unsupportive yet encouraged abortion
joy,got accepted cal
fear,apartment three robberies last month guy upstairs got robbed making fourth
anger,roommate boyfriend assaulted threatening calling names pushing around
sadness,going go vacation texas summer unable go registration
disgust,well midterm disgusted prepared thought well
shame,dated friend boyfriend broken
guilt,friend going come stay weekend something came cancelled
joy,depressed bad relationship first love called told would always care no matter
fear,exboyfriend threw around dorms talking phone another guy jealous argument thought broke
anger,someone tried rape one best friends claimed fault hassled claimed loose threatened sue
sadness,mother kicked surrogate father turn not care dog afthur bought family lack concern lead tho arthur death freeway loved arthur like brother easy talk
disgust,thought guy associating over year went times high school girl claimed not like
shame,fact pregnant always considered level headed not sex high school
guilt,pregnant thought not baby would hurt father like regardless life created
joy,spent lovely relaxing evening boyfriend played games talked evening
fear,walked church roommate bum told us call police started following us
anger,roommate moped stolen angry
sadness,heard grandfather wife leukemia sad
disgust,disgusted find water filtered purified leaves latimer hall drains
shame,guilt would apply
guilt,added little yield experiment get yield
joy,third highest grade class best answer given one question question graded professor indicated liked answer
fear,recent lightning storm bolts lightning hitting close mile bed time afraid might struck
anger,repainting rooms house mother started enact plans paint room without consulting
sadness,recent girlfriend together over year overseas discovered over phone work
disgust,attended ceremony denmark comparable halloween build large bonfire place life size dummy witch crowd cheered dummy burst flames
shame,came home school keyed dinner table unfortunately unloaded lot hostility off one parents ashamed dispate control feelings coming table even let energy build first place
guilt,eating last remains dinner someone else unknown claimed
joy,watching lose game game year year finally rewarded super bowl victory made extremely happy
fear,swimming hit head bottom pool required stitches later learned consequences could much severe terrified
anger,rushing home school game night got accident fault destroyed front car truck hit undamaged
sadness,learned dad cancer knew going hospital tests mom told picked one weekend cal take home
disgust,winners fans coming woodwork jumping bandwagon disgusts
shame,small would always fight younger sister one time hit knocked wind felt real bad
guilt,grandfather nursing home young never wanted go sometimes later felt guilty
joy,felt joy boyfriend proposed marriage
fear,felt fear young left big house alone
anger,said something boyfriend disagreed walked away without discussing bothered became angry treating way yesterday november
sadness,felt sad boyfriend apart time
disgust,felt disgusted restaurant appear clean orderly not like unclean environments
shame,felt ashamed confronted teaching assistant close friend accused cheating math exam
guilt,not defend close friend father degraded felt guilty allowing father get away actions hurt friend felt cleared matter father weeks later
joy,much trouble getting together first place boyfriend celebrated first anniversary
fear,got caught shoplifting package gummy bears
anger,sometimes go work crazy boss hyper jewish lawyer insists things way filing typing sometimes blames things ca yell back
sadness,since moved dorms spending free time boyfriend hardly see old high school friends several bad incidents past best friends
disgust,took psych experiment totally unappealing gay man experimentor homosexuals funny cute guy disgusting plus experiment gays
shame,grades parents say school getting good grades say great fine actually feel ashamed
guilt,three midterms past two weeks hardly studied like days feel guilty studied got c
joy,winning close volleyball game intercollegiate team cal
fear,speaking front large group people
anger,situation car stolen
sadness,close friend drowned american river
disgust,getting low grade physics midterm
shame,arguing friend over politics informed issues made feel ashamed political ignorance
guilt,father car got stolen ford mustang hard replace
joy,getting sent company expense trip another state work week plan
fear,second plane trip ran unexpected turbulence
anger,personal objects rearranged someone else without consent arranged taste trying find particular object rearranged hour
sadness,death father
disgust,getting back math midterm received lower grade thought would get going questions felt grader graded harshly made errors
shame,getting low grade midterm
guilt,promising task friend forgetting
joy,finished project overjoyed felt relieved due next day tired looking
fear,overturned canoe years back know swim although still panicked
anger,came house monday morning getting ready go school fight parking saw car flat tire
sadness,little sister graduation high school grandmother became sick passed away months later
disgust,saw wino cans food stamps use change buy wine
shame,felt copying homework one classes
guilt,yelling girlfriend felt bad crying upset
joy,party no worries no tests homework etc many friends present good music
fear,afraid not able go school want suffering grades
anger,stood date function someone really cared
sadness,blowing saying wrong things realized done hurt person
disgust,friends working common goal need accomplish
shame,supposed something person really dependiong
guilt,confronting person stood blew said wrong things
joy,realized girl liked
fear,would bad class not get bus school
anger,dad told something done against mother
sadness,heard sister got bad car accident
disgust,engineer know wants war get job making bombs
shame,bad test study
guilt,decided last minute not something said would person
joy,passed exams first class results
fear,results not come
anger,failed exam
sadness,sister left home go live husband
disgust,trusted friend mine lied something disgusted
shame,failed examination felt ashamed
guilt,felt guilt not mother exam
joy,first feeling falling love coming across person made feel love happiness joy giving new beautiful future made dream
fear,got know friend closest got engaged going away overjoyed felt frightened emotionally dependent not know would without
anger,angry brother over argument together fights time time times take anger
sadness,came know feelings someone not reciprocated
disgust,felt disgusted studying applied psychology mental testing papers
shame,habit wetting bed young one day invited friend place stay night happened ashamed
guilt,felt guilty lied parents
joy,marriage received results post happy learn got good marks first class
fear,weeks back daughter high fever scared might lead brain damage convulsions
anger,felt angry not handle daughter properly fell bed hurt head
sadness,sad could not take exams due illness relative mine disheartened
disgust,scolded without reason front members family first time called room studying exams
shame,teacher asked question class concerning something read earlier not know answer felt ashamed front whole class
guilt,friend failed exam one mark exam asked show answer sheet not done results came thought shown answer sheet would passed exam felt guilty failed
joy,family allowed higher studies
fear,decided separate husband
anger,father talks relatives favours feel angry
sadness,elders not understand right way
disgust,husband quarrelled no reason
shame,never felt emotion
guilt,never felt emotion
joy,went walk beach friend not seen many months weather pleasant lots fun beach
fear,day alone home coming home school not know everyone else gone kept waiting come back nobody came getting late terrified
anger,walking street alone afternoon not many people street couple guys following ignoring suddenly one came front started using dirty language harrassing got angry wanted strike back
sadness,close friend mine get married weeks time father died knew well felt bad hearing death
disgust,girl friend mine affair boy friend mine got know girl seeing another guy later broke off friend mine without giving explanations made sad depressed felt disgust girl
shame,always first class preliminary board exams scored highest marks exams postponed neglected studies confident however final results came felt ashamed scored less marks rank class fifth sixth
guilt,went cinema friends without telling mother cinema day asked lied
joy,got permission study place far away home
fear,gone hospital research got late reaching home feared reached home would quarrel late
anger,feel angry somebody unjust
sadness,feel sad somebody unjust
disgust,people around not understand right way
shame,never felt emotion
guilt,never felt emotion
joy,went picnic lonavala felt full joy
fear,brother epileptic attack scared would happen
anger,angry morning missed train university
sadness,missed train morning felt sad time
disgust,exams relative lives another city came visit us felt disgusted
shame,felt ashamed not attended class teacher asked reason
joy,acted english play college got best actress award play got first place
fear,done teachers training course training asked handle ninth standard class boys school scared face class first day
anger,meet friend coming visit us not turn waited time hour called told not intend come feeling tired
sadness,sister died fire accident home
disgust,husband told affairs
shame,failed ninth standard exam school
guilt,gone see one professors book not attend class took minutes later
joy,passsed board exams first class not expected
fear,always scared tense exam declaration results
anger,friend promised would come place not turn annoyed
sadness,someone tells something hurts feel bad feel sad
disgust,feel disgusted people not understand right way misunderstand
shame,whenever late feel ashamed even though no one tells anything
guilt,felt guilty lied parents
joy,happy passed first class marks
fear,trying board train missed footsteps fell platform
anger,argument brother behavior started fighting got annoyed started teasing
sadness,best friend got married left go live poona wedding felt sad
disgust,feel disgust neighbour comes house child spoils furniture
shame,failed twelveth standard exams ashamed see parents later
guilt,mother scolded argued
joy,passed exams first class results
fear,coming back home alone night
anger,failed exams
sadness,father ill
disgust,friend close got engaged not invite
shame,failed exam
guilt,fought friends
joy,last year passed exams psychology stood first class thus got first prize college happy tell parents friends
fear,years old fell severely ill months felt scared health studies
anger,months ago teaching suddenly became angry children slapped
sadness,friend got married went abroad made feel sad lonely
disgust,begggar approached money felt disgusted
shame,got abnormal psychology felt ashamed
guilt,lied parents made feel guilty
joy,got first class twelveth standard exams surprised happy good time friends
fear,horrible dream one night dreamt fallen off crowded train
anger,wanted get admission another college not easy felt
sadness,mother scolded something insignificant without knowing real cause
disgust,feel disgusted cousin not know behave talk others not respect elders lies time
shame,one day tyba class teacher asked simple question could not answer finally teacher gave us answer friends started laughing not able answer simple question knew answer feared response may wrong made feel ashamed
guilt,taking standard exam friend sitting behind asked answers teacher looked us scolded us everyone started looking us felt guilty
joy,completing wanted go abroad holiday never abroad neither taken holiday long time finally parents agreed got airplane tickets over joyed
fear,happened staying anaunt place discovered afraid sleeping pitch darkness room sister sharing no light would refuse sleep without light adjoining bathroom switched
sadness,see people burns feel sad actually not even express feelings think must suffer lot
disgust,not like one neighbours selfish whenever want something need help come see us otherwise not even bother people live next
shame,close friends colleagues talk work say brightest student college
guilt,special circumstances l lied parents felt guilty told truth felt free
joy,day yesterday mother bought new pair shoes without asked told saw pair shoes felt like buying really liked shoes made feel mother cares
fear,first time rode motorcycle brother going fast felt would fall off without brother realizing
anger,one friends asked go shopping another friend coming along outing kept talking felt left even tried talk seemed not listen not pay much attention
sadness,two years ago best friend died accident day birthray close felt sad loosing close friend
disgust,gone native village went visit tribal group believes goddess kali festival day offer hen goddess cut head off hen right front eyes felt disgusted evenb gave eating meat incident
shame,part assessment speak subject front class not really prepared reading stuff piece paper students asked something could not give answer felt ashamed not prepared topic
guilt,one day went see movie without parents permission adult movie scared parents would not allow see movie however coming home felt guilty done
joy,daughter gave solo dance performance poona big applause overjoyed
fear,garden one evening saw snake coming towards
anger,separated husband way behaved towards makes angry
sadness,husband lied tricked leave home
disgust,way husband family treated unfairly cruelly unjustly
shame,ashamed shouted daughter marital unfair way treated
guilt,argument daughter got angry said angry words
joy,got married
fear,sitting electric swing suddenly machine went order still upward position
anger,girl trusted shared personal confidential matters twisted facts told common friend common friend told version friend told angry
sadness,elder sister died
disgust,husband falls ill not follow doctor advice treatment diet control
shame,every time not write something well english
guilt,could neither measure expectations teacher nor expectations one assignments
joy,day got married happiest day life us felt right every way no doubts compatibility right day got engaged
anger,one morning standing bus passed without stopping even though passengers inside felt angry rude behaviour bus driver conductor
sadness,death friend father especially happened ten days wedding
disgust,disgusted existing government offices accquired passport three months applied go back five times correct minor error
shame,could not pass exams good marks wedding take place days exams tried convince reason not done well however thought really put mind well exams would done well
joy,succeeded achieving scholarship strived hard period financial personal physical stress
fear,travel alone unescorted first time journey train distant place
anger,not given chance explain close relatives why could not go visit ill go thought selfish irresponsible duringtheir illness
sadness,put two years hard work neither looked nor appreciated
disgust,despite affectionate sincere helpful close relatives mine turned around accused inconsiderate relationship
shame,first time go stage give speech
guilt,could not take care mother admitted hospital surgery continued studies could not get leave
joy,feel sense joy whenever complete piece writing part work intense reading brings joy feel happy reminiscent
fear,coming home relative place felt slightly apprehensive got off bus started walking towards place confident nothing would happen yet slight feeling fear
anger,uncleaniness work place place generally not clean reaches point get angry person supposed clean place people supposed supervise
sadness,three weeks ago friend mine bid going abroad felt happy achieving something making trip felt sad would not seeing long time
disgust,complained uncleanliness work place authorities agreed place cleaned even days nothing done felt disgusted whole situation
shame,got tight pair trousers examined mirror back looked unpresentable felt ashamed wanting wear clothes day quickly changed another dress
guilt,not put needed amount hours work study day feel guilty try make lost time
joy,got scholarship happy finacial burden family reduced
fear,experienced fear not prepared final year degree exams
anger,others not bit work group assignment task work
sadness,ill coming back hostel felt sad leaving home
disgust,friend got low marks field work even though worked throughout year feeling
shame,felt ashamed fought mother issue caused trouble
guilt,enough time assignment not well lecturer scolded feeling
joy,selected tiss x
fear,almost walked snake
anger,insulted man
sadness,mother left kenya
disgust,see toilet unclean
shame,opened bathroom door bathing inside
guilt,could not complete assignment time
joy,appreciated examplary student pricipal something made feel happy
anger,blamed attributes often misunderstood especially one frank
sadness,sister lost son sixteen years old felt bad first death family learned slowly understand life
disgust,christian institution sometimes nuns would send back people came visit us not visiting hours disgusted
guilt,not able give relative critical period helping hand whenever think feel guilty letting person trusted give helping hand
joy,day got letter informing awarded junior research fellowship
fear,working delhi gone alone see hostel would residing
anger,relative come place created untidyness dirtyness
sadness,leave home go place study
disgust,went visit relative saw messy dirty place absence wife
shame,seeing off friend
guilt,day not worked academic hard enough
joy,achieved wanted achieve feel stated emotion sucessful
fear,walking alone happened put foot frog felt smooth thought snake felt
anger,friend attend important meeting promised come pick not turn felt angry
sadness,really hoping would pass examination failed felt sad
disgust,feel disgusted people talk negatively person without knowing person well
shame,felt shame unable remember particular incident
guilt,whenever something prohibited wrong feel guilty
joy,stood first exams earlier heard boys girls toppers first heard topped could not believe
fear,son fell off cot age months became nervous thought would cause defects
anger,angry one day husband ignored slept separate bed no reasons doubt neglect never imagined could thing
sadness,heard news death father evening alone night room trying remember face father
disgust,one day colleague misbehaved felt disgusted thought could woman
shame,one day addressed husband abusive manner front friends later realized felt ashamed
guilt,mother misunderstood prevented something return not talk days later realized done good
joy,results part exams came felt tremendous joy heart results came long period worry anxiety gave endless relief joy
fear,felt afraid receiving question paper part ii exam
anger,remember school saw case partiality one teachers gave private coaching classes girls would give girls extra attention class would ignore others
sadness,last day school life sad specially farewell party day felt sad leave behind beloved teachers friends
disgust,disgusted make nagging three day journey recently calcutta bombay boring tiring
shame,remember friend not due unavoidable reasons unaware treated unjustly till realized everything felt ashamad
guilt,badly one vital exams despite getting proper guidance parents felt guilty improper use chances provided
joy,not recall one
fear,not recall one either
anger,emotion never intense one makes difficult recall
sadness,honest intentions marred another jealousy
disgust,previous incident holds good
shame,not really happened
guilt,event took place another life thought could avoided
joy,day happiest day received phone call eve weekly inform won first prize india essay competition won prize even post graduates participated judged eminent judges political scientists
fear,fear emotion experience often naturally exams subsequently waiting results however one occassion paralyzed fear series student lectures one participants lecture happened opening lecture confident morning twenty minutes lecture confidence started failing felt heart go cold lips go dry really paralyzed incident fear still fresh
anger,experience emotion quite often day angry day got pulled something not done happened school days not spoken word class monitor written name board remark callender get signed parents remark resulted spanked
sadness,sad lonely trying organize play student years instead materializing fizzled worst thing play fell apart completely found weeping uncontrollably think laugh off time intense
disgust,incident many us witness everyday life city like bombay one day travelling bus three men dragged two fellows bus outside beaten pulp two fellows got beaten beaten sundry thought life one hell place everyone someone else one waits cut throat one living money think things purpose life etc feel disgusted dejected
shame,event never forget considered good mimic particular day waiting professor take class professor peculiar accent horrible way lecturing top class fag end day particular day got element started imitating professor professor entered class right middle unaware presence friends tried warn no avail engrossed mimicing suddenly noticed silence turned around see entering class not know till today actually saw completely ignored lecture died shame shameful fact gave character
joy,happened finally confirmed stood first university exams days official results declared clerk brought results unofficially expecting results confirmation allowed legitimately feel happy
fear,followed home every day campus stranger would follow campus sit outside class not would ask friends dark ominous looking person terrified not know intentions reported security officer turned over police even petrified
anger,new gas connection installed mechanic came rude mother rushed thhe dealer mother fight dealer seemed unreasonable taking mechanic side ultimately matter resolved father went spoke mechanic asked apologize
sadness,day receive grandmother loved much died illness died hours convocation attending convocation control grief would not liked miss day waiting not get
disgust,come back programme three girls staying over another girls placce one started passing nasty outright bitchy remarks brought male colleague compliments girl interested guy bitchiness catty remarks made women never fail disgust particularly remember incident knew not encouraged guy
shame,learning judo instructor wanted assist teaching girls judo suburban college beginer made green belt would able command respect against principles yet allowed listen gave soon however felt ashamed not sticking principles not put foot earlier
guilt,coming back home mother purse carrying got stolen done swifty not realize happened till much later lot money keys house lost guilt ridden carelessness felt terrible not normally loose things quite important especially keys
joy,sports events won favourite national team player brings joy india won world cup cricket match
fear,gone school picnic left behind forest
anger,saw people beating man seemed stranger
sadness,india lost benson hedges cricket trophy
guilt,responsible getting friend vital cricket match
joy,india won prudential cup beating final match became world cricket champion strongest eight countries participated competition
fear,child one evening read novel ghosts thus spent sleepless night kept feeling ghosts dancing around
anger,despite good performance excellent results management refused meet demands
sadness,beloved girlfriend got married another person
disgust,heard years old girl raped four rikshaw drivers town
shame,feel ashamed fact even years independence indian poulation still poverty line
guilt,read national social spirit people developed coutries like england france germany etc comparing indian people felt guilty no national spirit
joy,felt happy settlement marriage even though different backgrounds parents agreed wedding without conflict discussion thought would object wedding not
fear,one day early morning mother healthy fell ill no doctor compounder near hours not speak single sentence nor drink water milk no movement body felt really scared almost lost confidence survival
anger,one day elder brother badly scolded father first time heard abusive language brother requested humbly not use kind language not care saying finally picked axe use against meanwhile people intervened
sadness,close friend applied tiss admission last year unfortunately failed get admission done graduation together quite involved wanted masters degree together however not work expected saddened
disgust,classmate tiss habit biting nails ever since childhood never liked habit person near class dining hall campus suggested stop biting nails however found difficult disgust feelings not changed
shame,feeling graduation never dared speak relatives friends feeling would avoid situations however not know reason
guilt,one day mother forced eat refused next day served rice mutton pieces usual saw got angry scolded refused eat later felt guilty asked excuse
joy,student institute degree one professors called convocation told got first rank university tomorrow
fear,village one enemies written letter girl told father girl culprit got know scared girl father worse man
anger,research months ago asked institute sponsor computer course held tiss however administrative officer could not get money
sadness,bombay one good friends getting married not informed made sad
disgust,got phone call stating one friend jail please come see went jail saw disgusted
shame,time back signed letter not read happened something written against friend went higher authorities friend asked signed
guilt,one friends came know friends applied course institute asked why not tell would applied felt guilty
joy,joyfull alive every night
fear,not felt emotion yet
anger,discovering bureaucratic corrupt decadent degenerated infrastucture every public utility office service rampant corruption every single level education institutions
sadness,death jaya prakash narayan caused great deal sadness believed true democrat ray hope indian horizon
disgust,everyday feeling many situational events causes unclean dirty environment illiteracy poverty neglect human resources disgust lack perception part us educated lack drive drive towards redemption
shame,realized belonged country amongst poorest world inspite resources not utilize ashamed country shame lack parity lifestyles citizens
guilt,realized not working hard enough not useful individual society family guilt spending money uncalled activities short wasting life
joy,joy knew no bounds selected job even finished studies
fear,scared realized might miss train supposed take kilometres away home heard depart whistle still feet away train finally made
anger,felt angry repeated pleas ticket collector order make queue fell deaf ears feeling whenever someone not disciplined methodic duty
sadness,filled gloom sadness death person specifically felt sad hearing news death person hale hearty full life withvigour plans next day no next day cherish
disgust,feel disgusted since unable cope wordly affairs spend much precious time pursue hobby admist people love long
shame,always feel ashamed not succeed accomplishing something put efforts
guilt,times attracted conducts socially degraded due ill consequences feel guilty
joy,india first won world cup cricket tournament
fear,standard going native place last bus already left started walking soon became quite dark road village road deserted not even sure right way finally reached home
anger,travelling delhi bombay booked seat one month back got telegram confirming however train name omitted reservation sheet one seat still vacant alloted another person paid despite requests seat allowed stay reserved compartment paid money
sadness,news natural calamity earthquake hundreds mexican people died
disgust,punjab name religion people killed agitation
joy,felt happy end day student camp shared hopes aspirations open situation generated made strong frienships experienced worth
fear,one fellow students bunked field work attempt cover exposed though not directly meet field work suprevisor afraid consequences
anger,made error planning programme publicly accepted mistake despite repeated requests not bring matter discussion professor kept constantly passing remarks reacted
sadness,love girl separate different commitments concerning life career loved person could not agree life future would demand parting sad
disgust,students campus unnecessarily creating trouble heckle authorities not achieve something concrete interest
shame,reacted angrily friend no fault raised voice not cared opinion
guilt,promised send something friend completely slipped mind felt guilty forgotten
joy,one feeling never betray must confess last time slighty felt happy passed high rank years ago friend told result
fear,weeks back important seminar circulated papers panel members day seminar realized inadvertantly burdened certain derivations failed correct feared would reflect badly performance fortunately none panel members detected felt relieved
anger,days back friend mine poked ribs fun sake though warned infinite number times really hurts usually ignore time flared split second threatened bash latest incident lost temper though felt bad later
sadness,saddest moment life lost younger sister years back
disgust,yesterday cross road country guy ahead spat mouthful betel juice road windy not checked speed would good shower saliva though not angry felt people indecent
shame,yesterday playing volley ball one person extra somebody mess worker last ones arrive arrived time rightfully one us opt game delaying leaving mess worker opted saying play felt ashamed
guilt,days back friend mine asked call sunday accepted later not go no specific reason slept room next day friend called told expecting day wife prepared good lunch gone waste felt bad incident growing heart ever since
joy,got degree first class
fear,declaration results
anger,punished school no serious mistake mine
sadness,received results marks obtained not expectations missed admission engineering
disgust,could not attend college picnic due difficulties
shame,detained one day school indiscipline
guilt,one day school quarrelled ultimately hit hard physically weak visit doctor remain absent school two days
joy,happened standard paddy crops bad shape not rained no water well sad mood came conclusion would ignore paddy field hours rained one hour tense time rain brought tremendous pleasure
fear,age gone see film nearby village kms home started walking no bus cross hills dark could not identify path half way started raining no shelter ran four kms reach home
anger,one day started imitating done hours back got angry started beating
sadness,months close relative mine died never expected happen sad months
disgust,one day important place met group girls waiting bus girls started smoking commanded smoke felt
shame,months back gone friend place offered tea coffee not habit drinking tea coffee offered glass milk instead felt ashamed
guilt,native place riding cycle not lights night police man caught requested let go would not minutes escaped
joy,graduation exams waiting get admitted post graduation course however situation not favourable upset suddenly bombay university offered seat landed bombay post graduation studies happened last year pleasant
fear,never experienced
anger,worst incident hostel life insulted close friend mine eve new year totally spoiled new year night
sadness,feel made mistake
disgust,never experienced
shame,never experienced
guilt,never experienced
joy,got degree first class
fear,received letter college telling would not allowed sit exams low attendance class bad experience terminal exams
anger,friend pushed fallen window broke taken tthe principal office accused broken window
sadness,received results not allow get admission engineering
disgust,studying examination asked work unavoidable
shame,teacher asked question failed answer told stay behind class give answer studying book
guilt,class one day walked class teacher noticed decided would take action against realized approached told sorry incident would not repeat
joy,passed standard board exams
fear,illness years back sevely malaria asthma lost health charm cheerfulness completely
anger,short period unemployment six years back
sadness,father death january moved deeply gloom prevailed almost two years still recover
shame,years old caught ticket collector travelling without ticket
guilt,lies indulged years ago raising loans friends
joy,finished struggling hard continue studies taken exam not sure would selected written exam saw name selected candidates list overjoyed
fear,not get admission felt really bad started journey bombay accepted uncle offer come bombay afraid wondering would succeed
anger,dancing dame social one friends interested came took away really angry
sadness,close friend residing hostel lost father really pittied situation made feel sad
disgust,not get admission felt disgusted
shame,standard could not speak english one day talking relatives used wrong word cousin corrected believing not know english really felt ashamed
guilt,got low marks final year exams felt guilty not worked hard roaming around friends
joy,experiment not getting appropriate result despite fact repeated procedure times finally got right stroke luck
fear,frightened night fearful terrifying dream could not go back sleep long time
anger,argument friends knew right friends went arguing even though not know right thing
disgust,elder sister forced things not like
shame,torn pages off library book felt ashamed
joy,realized loved someone opposite sex
fear,thrown car accident resulted fracture
anger,childhood could not get wanted parents
disgust,felt disgusted helpless position loss fiancee
shame,day fiancee told bad could not write mother tongue
guilt,felt guilty thought still not standing feet
joy,way particular girl spoke behaved reacted first time introduced felt certain something us would materialize
fear,never
anger,ther many instances equally irritating
sadness,girl not answer question concerning love put forward
disgust,instances disgust far remember not important worth mentioning
shame,not not never ever feel ashamed something done
guilt,never felt guilty never done anything could make feel guilty
joy,joyous moment day got marks happy came know marks part examination got highest marks ever scored life
guilt,travelling bus school going home holiday bus unfortunately stepped bag delicate things
joy,brother selected university malawi polythecnic excited rejoiced due one family members qualifying university level long last
fear,may got summon appear court may subject impregnanting school girl really feared standing court days time notice embarassed due formal approach expected principal
anger,sometime ago felt angry mother wrote telling elder sister messing things home internalised aggressive attitude towards parents husband
sadness,felt sad form three notice friend barley jumbe lost expensive new sports short trousers
disgust,four weeks ago felt much touched find asciatic patient asked morning tapped fluid dying evening really disgusted medical staff negligence clinical officers done something morning might alive today
shame,truely got ashamed brother sent business machines limited company due improper handling office equipment sales services
guilt,guilt conscious struck failed standard two examinations knew would suffer consequences class hours thus playing friends sometimes not even going school
joy,sitting standard exams second time great joy heard successful examination results
fear,cousin loved much unfortunately passed away suddenly one time dream talking yet dead
anger,somebody wanted beat brother wedding ceremony trying protect brother man calling names us
sadness,never failed examinations since standard experienced sad moments sat standard examination not selected secondary school education
disgust,experienced odd moments one time patient came ward working patient badly burnt right side body nervous sight
shame,young playing football near parent house playing fell ground first thought not seen anybody mother laughed felt ashamed
guilt,friendship certain girl sometime love going well happened made friendship come end suddenly without good reasons
joy,emotionally happy love girl longed
fear,felt last hour come unexpectedly found hands
anger,happened brother promised give money school told failed fulfil promise day school started became angry thought future would ruined
sadness,sudden sad heard cousin usually paid school fees passed away short illness
disgust,first day visited hospital disgusted experienced offensive smell never expected nearly ran away course
shame,felt shame failed fulfil promise marry daughter certain gentleman
guilt,felt guilty robbed friend radio lilongwe bus depot promising would keep safe
fear,heard rumour year exam results fear might one failures
anger,somebody blaming story not real not true
sadness,death grnadfather hospital long cancer oesophagus
disgust,mum beaten young sister received letter boyfriend
shame,not done well geography mce expected get
guilt,patient died soon told guardian wait outside ward
joy,passed primary school leaving certificate selected go boarding secondary school
fear,feeding premature baby months baby chocked working children ward thought killed baby
anger,go exam room see writing materials plus identification card place left
sadness,boyfriend not turn time promised would coming
